XTF Segment of Deutsche Börse Group,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
ComStage ETF DJ STOXX 600 Financial Services TR,LU0378435712,0.26264141999999996,1.4800811399999998,-0.822549309695278,1.9825670588172293e-05,25.6883333333,7.84242
ComStage ETF DJ STOXX 600 Food & Beverage TR,LU0378435803,0.2655516,0.19933558199999998,0.3321836339284374,2.004534755318523e-05,15.8802380952,23.12936
ComStage ETF DJ STOXX 600 Health Care TR,LU0378435985,1.4484884580000001,0.27271659499999995,4.311332293511513,0.0001093401605088704,19.0283809524,49.33708
ComStage ETF DJ STOXX 600 Industrial Goods & Services TR,LU0378436017,0.51941683,0.052179055,8.954508183408075,3.9208541324261385e-05,19.6745714286,8.86968
ComStage ETF DJ STOXX 600 Insurance TR,LU0378436108,0.79128812,0.24311664000000002,2.254767423570842,5.9730935080438386e-05,18.6412380952,39.358975
ComStage ETF DJ STOXX 600 Media TR,LU0378436363,0.100948896,0.037434129999999996,1.6967074164672722,7.620197752264909e-06,23.2167142857,9.152
ComStage ETF DJ STOXX 600 Oil & Gas TR,LU0378436447,2.845391867,1.097176675,1.5933761916694045,0.0002147863876512949,14.5444761905,44.56494
ComStage ETF DJ STOXX 600 Personal & Household Goods TR,LU0378436520,0.047062400000000004,0.020995080000000003,1.2415918396119472,3.5525380554552285e-06,15.9243809524,9.87152
ComStage ETF DJ STOXX 600 Real Estate TR,LU0378436793,0.42253256,0.06061632,5.970607255603771,3.1895164697697516e-05,28.9573809524,9.042
ComStage ETF DJ STOXX 600 Retail TR,LU0378436876,0.45142125,0,,3.407584759098916e-05,19.1944285714,10.35762
ComStage ETF DJ STOXX 600 Technology TR,LU0378437098,0.6583525,0.6492680479999999,0.013991835926600249,4.969619717978871e-05,27.740952381,21.915795
ComStage ETF DJ STOXX 600 Telecommunications TR,LU0378437171,2.036711893,0.03283023,61.037697969219224,0.0001537426163536232,14.0154285714,29.71203
ComStage ETF DJ STOXX 600 TR,LU0378434582,14.291161215,5.307650022,1.6925590714843106,0.0010787782619019277,18.5052857143,201.864
ComStage ETF DJ STOXX 600 Travel & Leisure TR,LU0378437254,0,0.012003816,-1,0,26.4204761905,7.484085
ComStage ETF DJ STOXX 600 Utilities TR,LU0378437338,0.744079375,3.56838753,-0.791480222160736,5.616735007069001e-05,14.0355238095,48.31887
ComStage ETF Dow Jones Industrial Average TR,LU0378437502,3.835891695,0.7101094229999999,4.401831845568962,0.00028955495731395253,47.0216190476,120.29229
ComStage ETF iBoxx € Liquid Sovereigns Diversified 10-15 TR,LU0444606452,0,0.0576875,-1,0,28.8697,10.04722948
ComStage ETF iBoxx € Liquid Sovereigns Diversified 1-3 TR,LU0444605991,1.36818148,0,,0.00010327813231941117,3.46555,181.555092
ComStage ETF iBoxx € Liquid Sovereigns Diversified 15+ TR,LU0444606536,3.1054038999999998,10.942882,-0.7162169984104736,0.0002344135771297061,69.0023809524,10.079875799999998
ComStage ETF iBoxx € Liquid Sovereigns Diversified 25+ TR,LU0444606619,2.499996,7.0205765,-0.6439044571339689,0.0001887139399708865,83.0365238095,9.8919015
ComStage ETF iBoxx € Liquid Sovereigns Diversified 3-5 TR,LU0444606023,0.01118245,0,,8.441150297950235e-07,8.5155,182.068736
ComStage ETF iBoxx € Liquid Sovereigns Diversified 5-7 TR,LU0444606296,0,0,,0,12.804,50.6454
ComStage ETF iBoxx € Liquid Sovereigns Diversified 7-10 TR,LU0444606379,0,0,,0,19.79955,50.29495
ComStage ETF iBoxx € Liquid Sovereigns Diversified Overall TR,LU0444605645,0.01205079,0,,9.096622797243514e-07,16.10075,48.93917551
ComStage ETF iBoxx € Sovereigns Germany Capped 10+ TR,LU0444607005,0,0,,0,22.03075,10.0605
ComStage ETF iBoxx € Sovereigns Germany Capped 1-5 TR,LU0444606882,0.0030656999999999998,0,,2.314165005738996e-07,43.2405,102.01
ComStage ETF iBoxx € Sovereigns Germany Capped 5-10 TR,LU0444606965,0,2.03219791,-1,0,6.8299,51.7975
ComStage ETF MSCI EM Eastern Europe TRN,LU0392495379,1.56886095,0.43551795,2.6022876898644474,0.00011842656193888629,86.5793333333,12.1887
ComStage ETF MSCI EMU TRN,LU0392494729,1.58725878,0.06516,23.359404235727443,0.00011981533495540894,25.9834285714,344.874576
ComStage ETF MSCI Europe Large Cap TRN,LU0392496187,0,0,,0,13.886,9.475872
ComStage ETF MSCI Europe Mid Cap TRN,LU0392496260,0.44127315,0.0142154,30.041908774990503,3.33098111916435e-05,11.4868095238,9.9726795
ComStage ETF MSCI Europe Small Cap TRN,LU0392496344,0.24135095,5.39279136,-0.9552456355366954,1.8218544625757972e-05,19.007952381,11.380185560000001
ComStage ETF MSCI Europe TRN,LU0392494646,7.10279176,0.06336475,111.09373918464131,0.0005361591849836349,10.3211428571,46.7733375
ComStage ETF MSCI Japan TRN,LU0392495452,0.51563497,0.9937293,-0.4811112342164008,3.892306498709193e-05,14.6764285714,14.464082
ComStage ETF MSCI North America TRN,LU0392494992,1.30605754,0.38738204,2.3714973982789704,9.858866342269495e-05,18.3422380952,36.955199
ComStage ETF MSCI Pacific ex Japan TRN,LU0392495296,3.92207075,8.14302262,-0.5183519765293247,0.0002960602433272172,20.8228095238,24.8985
ComStage ETF MSCI Pacific TRN,LU0392495023,0.12234663,0.049171980000000004,1.4881371463992297,9.235420612457084e-06,41.9734761905,8.97375
ComStage ETF MSCI Russia 30% Capped TRN,LU0392495536,1.35489588,0.66210787,1.046337071933611,0.00010227525954646385,67.8073333333,11.9724
ComStage ETF MSCI Taiwan TRN,LU0392495619,2.51339,2.87065975,-0.12445562383351083,0.00018972499539336317,25.514047619,22.20264
ComStage ETF MSCI USA Large Cap TRN,LU0392495882,0.0090025,0.3851812,-0.9766278831884838,6.795599851311385e-07,26.3466666667,8.975016
ComStage ETF MSCI USA Mid Cap TRN,LU0392495965,0,0.90115258,-1,0,34.6191904762,9.9773725
ComStage ETF MSCI USA Small Cap TRN,LU0392496005,0.22833042,0.20480046,0.11489212475401667,1.7235680846452276e-05,49.6954761905,21.4397275
ComStage ETF MSCI USA TRN,LU0392495700,14.28620276,15.78841833,-0.09514667895172246,0.0010784039694713725,22.1255714286,36.424017
ComStage ETF MSCI World TRN,LU0392494562,4.19368733,1.60102682,1.619373565522157,0.00031656341012157116,19.3972380952,181.8
ComStage ETF NASDAQ-100,LU0378449770,1.022159046,0.9328133860000001,0.09578085106939072,7.715838779243752e-05,17.6910952381,60.599250000000005
ComStage ETF Nikkei 225,LU0378453376,11.967569387,2.603714847,3.596344104573906,0.0009033803137667968,27.7364761905,43.56
ComStage ETF SMI,LU0392496427,0.00604367,0.14412716,-0.9580670985260515,4.5621064097056463e-07,15.782047619,22.540343
ComStage ETF TOPIX,LU0392496773,0.4300934,0.0029291,145.83465911030692,3.246589997322975e-05,32.2138095238,20.44005
db x-trackers CAC 40 ETF,LU0322250985,7.65881769,21.96317751,-0.6512882670773442,0.0005781311897293531,21.2264285714,30.174942
db x-trackers CAC 40 Short ETF,LU0322251280,1.12946223,0.30366976,2.7193767005315244,8.525824340183088e-05,25.634047619,17.943324
db x-trackers Currency Carry ETF,LU0328474126,2.6071541600000003,3.6173724249999997,-0.2792685259660538,0.00019680284834259218,37.8735238095,9.485978
db x-trackers Currency Momentum ETF,LU0328474043,0.14685510999999998,0.04783461,2.0700597329005084,1.1085460301919656e-05,53.4116190476,1.8214300000000003
db x-trackers Currency Returns ETF,LU0328474472,18.820603375,11.304009847,0.6649493082310831,0.0014206863593084205,38.0332380952,132.3785765
db x-trackers Currency Valuation ETF,LU0328473748,4.972021712,3.2686399589999997,0.5211285961030498,0.00037531652326336216,37.584047619,31.2559065
db x-trackers DAX ETF,LU0274211480,1357.421145453,1336.7504624839999,0.015463381946836385,0.10246588096870132,4.7239047619,1403.58116736
db x-trackers db commodity booster - S&P GSCI TM Light Energy Euro ETF,LU0411078123,2.0549468799999997,5.36189832,-0.6167501214383342,0.00015511909705282748,96.452,178.51475
db x-trackers db Commodity Booster DJ-UBSCI ETF,LU0429790743,4.3737239500000005,0.37267378,10.736065655061648,0.0003301535998255712,93.9240952381,34.831981
db x-trackers db Hedge Fund Index ETF,LU0328476337,19.80233527,17.368354739999997,0.14013880798936307,0.0014947930754393801,59.0285238095,480.1521
db x-trackers DBLCI - OY Balanced ETF,LU0292106167,56.759389945,40.346260803999996,0.40680669816551585,0.004284522097981304,79.7115238095,799.586528
db x-trackers DJ EURO STOXX 50 ETF,LU0274211217,433.837970849,529.9800845249999,-0.1814070311003635,0.03274856151285418,10.2752380952,1814.8690748999998
db x-trackers DJ EURO STOXX 50 Short ETF,LU0292106753,485.633907679,425.811784111,0.14048959141160267,0.036658413894086965,10.381952381,485.98703
db x-trackers DJ EURO STOXX ETF Anteilsklasse (1C),LU0380865021,249.61711698,329.0850602,-0.24148146734982046,0.01884252199982299,10.1483333333,555.721590095
db x-trackers DJ EURO STOXX Select Dividend 30 ETF,LU0292095535,17.07955006,11.925246130000001,0.43221782375069484,0.001289261736719815,22.1898571429,51.872387999999994
db x-trackers DJ Islamic Market Titans 100 ETF,LU0328475529,0.0027887199999999997,0.33517179999999996,-0.991679729619258,2.1050847228379988e-07,124.6064,2.6090010906749996
db x-trackers DJ STOXX 600 Banks ETF,LU0292103651,31.789987909,28.179944255,0.12810684156550334,0.0023996893874767135,16.9616190476,287.690394
db x-trackers DJ STOXX 600 Banks Short ETF,LU0322249037,64.377737791,49.769662857,0.29351364054790663,0.004859598393338328,23.3525238095,271.4328205
db x-trackers DJ STOXX 600 Basic Resources ETF,LU0292100806,80.023676522,88.070065027,-0.09136348999553001,0.006040642979997707,17.3091904762,82.15122720000001
db x-trackers DJ STOXX 600 Basic Resources Short Daily ETF,LU0412624354,1.4689680600000001,1.285535,0.14269005511324084,0.0001108860775353199,186.8985238095,3.284875
db x-trackers DJ STOXX 600 ETF,LU0328475792,16.37435686,5.53670114,1.9574211152021834,0.001236029736663544,17.4975238095,30.8559375
db x-trackers DJ STOXX 600 Food & Beverage ETF,LU0292105359,13.120000841,8.178624716,0.604181790531737,0.0009903724050464298,22.8392380952,65.430882
db x-trackers DJ STOXX 600 Health Care ETF,LU0292103222,5.6062345549999995,9.574436002,-0.4144579843837365,0.00042319052161482636,22.007047619,87.284652
db x-trackers DJ STOXX 600 Health Care Short ETF,LU0322249466,1.47394778,3.93701773,-0.625618201114883,0.00011126197516921684,20.070952381,4.7138595
db x-trackers DJ STOXX 600 Industrial Goods ETF,LU0292106084,2.542455977,1.19146225,1.1338955363461998,0.0001919190609193773,26.5921904762,17.452
db x-trackers DJ STOXX 600 Industrial Goods Short Daily ETF,LU0412624511,1.071668,0.019657599999999997,53.51672635520105,8.089560568125709e-05,35.4946666667,2.802305
db x-trackers DJ STOXX 600 Insurance ETF,LU0292105193,3.200760748,5.025135694,-0.363049887026593,0.00024161165524234508,20.1624285714,34.9067955
db x-trackers DJ STOXX 600 Insurance Short Daily ETF,LU0412624602,1.0681513,0.5002658,1.1351675449331138,8.063014513144196e-05,35.1531904762,2.49909
db x-trackers DJ STOXX 600 Oil & Gas ETF,LU0292101796,14.333397063,19.172925047,-0.2524146927052867,0.001081966464316688,18.8632857143,145.477944
db x-trackers DJ STOXX 600 Oil & Gas Short ETF,LU0322249623,2.1679509,4.08604252,-0.4694252716684897,0.00016364928423982653,19.9123809524,6.145278
db x-trackers DJ STOXX 600 Technology ETF,LU0292104469,2.930764468,6.717284650000001,-0.5636980386114798,0.00022123079792246033,22.3851904762,27.764164
db x-trackers DJ STOXX 600 Technology Short ETF,LU0322250043,0.7884138,3.20909617,-0.7543190486559959,5.951396503251146e-05,29.8495714286,6.4788975
db x-trackers DJ STOXX 600 Telecommunications ETF,LU0292104030,5.66194334,5.5714941940000005,0.01623427088866114,0.0004273957380665091,19.1604285714,65.462082
db x-trackers DJ STOXX 600 Telecommunications Short ETF,LU0322250126,1.56133243,1.55670499,0.002972586347269157,0.00011785826636107352,26.2158571429,2.052855
db x-trackers DJ STOXX 600 Utilities ETF,LU0292104899,3.319681311,3.273691131,0.014048417568932825,0.000250588456800142,27.3771428571,35.693892
db x-trackers DJ STOXX 600 Utilities Short Daily ETF,LU0412624867,0.0496875,0.3644217,-0.8636538383965608,3.750695558034262e-06,38.3895714286,1.902975
db x-trackers DJ STOXX Global Select Dividend 100 ETF,LU0292096186,22.571265293,14.789613851,0.526156498769834,0.0017038076875203624,22.917047619,137.658152
db x-trackers FTSE 100 ETF,LU0292097234,43.99727704,42.114437130000006,0.044707706865177554,0.0033211651131477902,33.3416666667,281.8620973122567
db x-trackers FTSE 100 Short ETF,LU0328473581,8.02435812,18.96845073,-0.5769629141451764,0.0006057242637838524,24.619,100.91967630543178
db x-trackers FTSE 250 ETF,LU0292097317,4.5858941600000005,7.0889774,-0.35309510790653664,0.00034616941596029714,25.7409047619,14.704828138444613
db x-trackers FTSE All-Share ETF,LU0292097747,3.51054645,9.64419476,-0.6359938245378196,0.0002649960448057952,61.776952381,110.41789204487262
db x-trackers FTSE Vietnam ETF,LU0322252924,10.580553107999998,4.808172834,1.2005351041422232,0.000798680423521433,108.7606666667,108.23695960144319
db x-trackers FTSE/XINHUA China 25 ETF,LU0292109856,51.486965811,37.967534303,0.3560787329540058,0.0038865294885832373,33.4638095238,258.2356050133552
db x-trackers HSI Short Daily Index ETF,LU0429790313,3.32242893,0.29709781,10.182946552180912,0.00025079586273480303,194.6823333333,3.8627783106690834
db x-trackers II € Interest Rate Volatility TRI ETF,LU0378818644,0,0,,0,27.4525238095,14.941969315
db x-trackers II € Interest Rates Volatility Short TRI ETF,LU0378818727,0,0,,0,26.6769047619,20.1041259432
db x-trackers II Emerging Markets Liquid Eurobond Index ETF,LU0321462953,3.569708091,8.009754245,-0.5543298855606774,0.0002694619024984687,113.5179047619,78.511295426
db x-trackers II EONIA TR Index ETF,LU0290358497,263.979553199,402.11902733200003,-0.34352881794610635,0.01992668050506382,0.297,1740.8243424847649
db x-trackers II EONIA TRI ETF 1D,LU0335044896,10.992221601,16.152565397,-0.31947518361129346,0.0008297555065519289,0.7703809524,135.185900976
db x-trackers II Euro Inflation Swap 5 year TRI ETF,LU0426245436,0.010375200000000001,0.46337236,-0.9776093679821558,7.831792010810984e-07,17.3685714286,4.6093446799999995
db x-trackers II FED Funds Effective Rate TRI ETF,LU0321465469,6.165371990000001,4.841083019999999,0.2735522122898859,0.00046539740048345883,43.7214285714,41.650499587651346
db x-trackers II Global Sovereign EUR Hedged Index ETF,LU0378818131,0.14135949,0.10414247,0.3573664039272355,1.0670619597061408e-05,64.0402857143,16.3331625
db x-trackers II iBoxx € Germany Covered TRI ETF,LU0321463506,26.482433599,11.553356966,1.2921851784666822,0.0019990449522657933,14.3768571429,310.30679099700006
db x-trackers II iBoxx € Inflation-Linked TR Index ETF,LU0290358224,9.625094392000001,14.475174813999999,-0.3350619584441309,0.0007265569566135324,39.2412857143,166.00920932427002
db x-trackers II iBoxx € Sovereigns Eurozone 10-15 TR Index ETF,LU0290357333,3.1931312000000003,6.11681495,-0.4779748568329666,0.00024103573349555952,19.9377619048,76.653547781239
db x-trackers II iBoxx € Sovereigns Eurozone 1-3 TR Index ETF,LU0290356871,90.581759411,59.644316924,0.518698915211337,0.006837627223381452,5.1161428571,1086.60314964025
db x-trackers II iBoxx € Sovereigns Eurozone 15+ TR Index ETF,LU0290357507,0.84438395,0.6986105,0.20866197974407763,6.37389108033293e-05,29.6948571429,17.475797982742
db x-trackers II iBoxx € Sovereigns Eurozone 25+ TR Index ETF,LU0290357846,0.46909451,0.48479595000000003,-0.032387729311682545,3.5409925936206465e-05,34.3448571429,14.203886989415999
db x-trackers II iBoxx € Sovereigns Eurozone 3-5 TR Index ETF,LU0290356954,13.29145785,16.302220928,-0.18468422746184487,0.0010033149568361183,6.3182380952,789.037790309508
db x-trackers II iBoxx € Sovereigns Eurozone 5-7 TR Index ETF,LU0290357176,17.782268729,36.333573326,-0.5105829924998002,0.0013423069450793832,9.6874285714,444.878991063945
db x-trackers II iBoxx € Sovereigns Eurozone 7-10 TR Index ETF,LU0290357259,22.437743530000002,12.388704752,0.8111452310119596,0.0016937287042069536,13.9659047619,257.049397486173
db x-trackers II iBoxx € Sovereigns Eurozone TR Index ETF,LU0290355717,24.312057777,48.242355845,-0.4960433139891989,0.0018352126210991946,12.5898095238,745.5313577500319
db x-trackers II iBoxx Global Inflation-Linked TR Index Hedged ETF,LU0290357929,30.329308985,16.080602515,0.8860803851540262,0.0022894290211479375,55.887952381,349.19086957409695
db x-trackers II iTraxx Crossover 5-year Short TRI ETF,LU0321462870,1.5118556,9.8067759,-0.8458356124972735,0.00011412347337477684,29.448952381,43.9608540241
db x-trackers II iTraxx Crossover 5-year TR Index ETF,LU0290359032,4.21585108,13.628661619999999,-0.6906628693595813,0.0003182364562332568,27.5014761905,94.004061466062
db x-trackers II iTraxx Europe 5-year Short TRI ETF,LU0321462102,0.6715758399999999,8.89777627,-0.9245231820152295,5.06943702132554e-05,14.9078571429,27.863041362400004
db x-trackers II iTraxx Europe 5-year TR Index ETF,LU0290358653,3.3944693900000003,11.721414710000001,-0.7104044627732483,0.000256233887053208,14.8936190476,191.731112924704
db x-trackers II iTraxx Europe Senior Financials 5-year Short TRI ETF,LU0378819709,0.48307122999999996,0.48975851000000004,-0.01365423951489908,3.646496838390233e-05,18.8134285714,9.6104682544
db x-trackers II iTraxx Europe Senior Financials 5-year TRI ETF,LU0378819295,0.0734916,1.2036688500000001,-0.9389436720905422,5.547564632409173e-06,18.2085714286,19.375797903000002
db x-trackers II iTraxx Europe Subordinated Financials 5- year Short TRI ETF,LU0378819881,0,0.02000216,-1,0,28.6975714286,3.1663605271999997
db x-trackers II iTraxx Europe Subordinated Financials 5- year TRI ETF,LU0378819378,0.0488115,0.024773299999999998,0.9703269245518362,3.684570087667711e-06,27.8139047619,7.4999004256
db x-trackers II iTraxx HiVol 5-year Short TRI ETF,LU0321462441,1.3444426,0.00381922,351.02020307811546,0.0001014861864221793,28.7506190476,4.6629972431999995
db x-trackers II iTraxx HiVol 5-year TR Index ETF,LU0290358737,1.51760579,1.607216775,-0.055755381846359864,0.00011455753047346067,27.2149047619,38.4243568212
db x-trackers II Short iBoxx € Sovereigns Eurozone TR Index ETF,LU0321463258,6.249620068,7.85841378,-0.20472244870770862,0.0004717569253524404,13.0474761905,416.5626506524
db x-trackers II SONIA TRI ETR,LU0321464652,0.0341913,0.024148990000000002,0.4158480333960135,2.580954103817195e-06,38.8862380952,13.938768311519178
db x-trackers LPX MM Private Equity ETF,LU0322250712,2.88583878,1.945453593,0.48337580006206804,0.00021783955106111221,226.2646923077,25.61724
db x-trackers MSCI AC Asia ex Japan TRN Index ETF,LU0322252171,21.50846387,17.7831619,0.20948479190306424,0.001623581381581875,44.9318095238,189.004399481481
db x-trackers MSCI Brazil TRN Index ETF,LU0292109344,32.771095765,70.479890495,-0.5350291333479746,0.002473748997588949,46.163,200.55704985013998
db x-trackers MSCI EM Asia TRN Index ETF,LU0292107991,31.684267112,35.979785722,-0.11938699811026077,0.002391708979452568,40.6684761905,387.0682886153849
db x-trackers MSCI EM EMEA TRN Index ETF,LU0292109005,9.207232208,3.798219164,1.4240918731776482,0.0006950143385023516,34.3903809524,45.966635786009995
db x-trackers MSCI EM LATAM TRN Index ETF,LU0292108619,34.77284996,54.543175674000004,-0.36247111521642206,0.0026248528077517258,58.9846666667,204.78340482122
db x-trackers MSCI Emerging Markets TRN Index ETF,LU0292107645,186.80179302000002,141.302241912,0.3220016221422457,0.014100863503153704,26.0742380952,2105.1718900562987
db x-trackers MSCI Europe Mid Cap TRN Index ETF,LU0322253732,2.2755719,7.725504161999999,-0.7054468093884382,0.00017177313041142313,16.6765714286,11.726900489562498
db x-trackers MSCI Europe Small Cap TRN Index ETF,LU0322253906,3.225722227,13.421481694,-0.7596597528839129,0.00024349588987695672,25.0530952381,179.887629399192
db x-trackers MSCI Europe TRN Index ETF,LU0274209237,63.399129674,55.468698106,0.14297129441987355,0.004785727477766238,17.8828571429,851.3791068521589
db x-trackers MSCI Japan TRN Index ETF,LU0274209740,22.804263954,26.871621932,-0.15136257827282085,0.0017213957537913686,28.8413333333,316.36592640699286
db x-trackers MSCI Korea TRN Index ETF,LU0292100046,25.996826056000003,15.440277544,0.6837019918791689,0.0019623885285278706,55.6667619048,79.35000973965799
db x-trackers MSCI Pacific ex Japan TRN Index ETF,LU0322252338,10.101583300000001,11.169830359999999,-0.0956368203966168,0.00076252505383493,25.1954285714,104.03557308435198
db x-trackers MSCI PAN-EURO TRN INDEX ETF,LU0412624271,2.05301108,2.1366000699999996,-0.03912243155547568,0.0001549729718410289,21.3502380952,196.326685
db x-trackers MSCI Russia Capped Index ETF,LU0322252502,25.532611452,26.099783111,-0.021730895486290813,0.001927346965696224,120.9805238095,107.11528072662549
db x-trackers MSCI Taiwan TRN Index ETF,LU0292109187,18.980662132,21.025393565,-0.09725056640099106,0.0014327685061039804,53.1420952381,82.30074383142001
db x-trackers MSCI USA TRN Index ETF,LU0274210672,31.367744381,19.318046648,0.6237534235505902,0.0023678160405609236,18.7629047619,930.1960559948449
db x-trackers MSCI World TRN Index ETF,LU0274208692,37.506870227,44.385947156,-0.15498321810780824,0.0028312322325771354,21.6653809524,1253.9273533060207
db x-trackers Quirin Wealth Management Total Return Index ETF,LU0397221945,4.10088406,6.67558596,-0.38568927363493943,0.00030955809062350716,89.2361904762,47.6976325
db x-trackers Russell 2000 ETF,LU0322248658,15.843768460000001,4.41616699,2.5876742197196676,0.0011959779015938686,45.9536666667,93.44206219299448
db x-trackers S&P /ASX 200 ETF,LU0328474803,29.954857756000003,9.784783543,2.061371529003276,0.002261163309222186,32.2654761905,61.823769009392656
db x-trackers S&P 500 Shariah ETF,LU0328475362,0.437534,0.080745,4.418713233017524,3.3027558848582896e-05,34.55,6.706454113445999
db x-trackers S&P 500 Short ETF,LU0322251520,38.894480451999996,31.090108006,0.25102429507462154,0.0029359769572501497,24.1452380952,118.196852212233
db x-trackers S&P CNX Nifty ETF,LU0292109690,10.123791932,9.460387713,0.0701244218657533,0.0007642014878956578,54.8201428571,179.3932121279208
db x-trackers S&P Europe 350 Shariah ETF,LU0328475107,0.04384494,0.613899,-0.9285795546172905,3.3096658455402007e-06,34.267,4.949586
db x-trackers S&P Global Infrastructure ETF,LU0322253229,4.307919039,4.412638046,-0.023731610412715876,0.00032518627026814645,155.5599,57.62089733978699
db x-trackers S&P Japan 500 Shariah ETF,LU0328475289,0,0.0010545,-1,0,k.A.,3.4330425314
db x-trackers S&P Select Frontier ETF,LU0328476410,0.761414858,0.754141451,0.009644619043755576,5.747593108371096e-05,605.34,11.340320198265
db x-trackers S&P U.S. Carbon Efficient ETF,LU0411076002,0.48945,0.049139300000000004,8.960459347202747,3.694647428185901e-05,26.8751904762,1.913160229708
db x-trackers S&P/MIB Index ETF,LU0274212538,3.12019748,4.153609225,-0.24879850005629756,0.00023553028082366184,31.1934285714,30.118576179999998
db x-trackers ShortDAX ETF,LU0292106241,979.4042629099999,869.770139322,0.12604953726447943,0.07393101320083235,5.7361904762,737.443532
db x-trackers SLI ETF,LU0322248146,1.92089386,10.998969599999999,-0.8253569261615197,0.00014500001143461207,30.1177619048,11.053312519559318
db x-trackers SMI ETF,LU0274221281,9.125777205,41.65774177,-0.7809344237768556,0.0006888656508458631,19.2567142857,168.65367766032028
Dow Jones EURO STOXX 50 Source ETF,IE00B60SWX25,14.200645699999999,21.8858462,-0.35114934235442086,0.0010719456351840672,9.2419047619,345.01207839
Dow Jones EURO STOXX Select Dividend 30 Source ETF ,IE00B60SX626,1.9243477,3.80133446,-0.49377048501015086,0.00014526072695352852,22.2723809524,22.166476199999998
Dow Jones STOXX 50 Source ETF,IE00B60SX519,4.4820627,1.07920453,3.153117018513627,0.0003383316258560212,13.2211428571,19.6039351
Dow Jones STOXX 600 Optimised Automobiles & Parts Source ETF,IE00B5NLX835,5.1956032400000005,0.29913931,16.368507134685846,0.0003921937306883305,18.3138571429,10.897087630000001
Dow Jones STOXX 600 Optimised Banks Source ETF,IE00B5MTWD60,4.3275449,6.08383416,-0.28868131737502845,0.00032666774206035375,17.4540952381,140.52757202
Dow Jones STOXX 600 Optimised Basic Resources Source ETF,IE00B5MTWY73,13.08335167,14.179181539999998,-0.077284423428011,0.000987605916837618,17.7153809524,157.25320405000002
Dow Jones STOXX 600 Optimised Chemicals Source ETF,IE00B5MTY077,2.65241671,0.777,2.413663719433719,0.00020021952346672403,18.313,13.39169775
Dow Jones STOXX 600 Optimised Construction & Materials Source ETF,IE00B5MTY309,2.57160175,0,,0.00019411914990205052,19.5481428571,25.34669147
Dow Jones STOXX 600 Optimised Financial Services Source ETF,IE00B5MTYK77,0,0.36263679,-1,0,25.5803333333,6.574065190000001
Dow Jones STOXX 600 Optimised Food & Beverage Source ETF,IE00B5MTYL84,5.2637184800000005,0,,0.0003973354570400777,16.7923333333,17.809262309999998
Dow Jones STOXX 600 Optimised Health Care Source ETF,IE00B5MJYY16,0.7031189,0.3675057,0.9132190330653376,5.307542007547042e-05,17.3195714286,40.58978925
