Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
,25,HSBC MSCI World UCITS ETF,IE00B4X9L533,H4ZJ,HSBC ETF,Passive,Optimised,Distributing,EUR,102.083414158,117.123420985,4303.858071,6.90455555555556
,26,iShares Core EURO STOXX 50 UCITS ETF EUR (Acc),IE00B53L3W79,SXRT,iShares,Passive,Full Replication,Accumulating,EUR,95.836601,316.6546861,3792.37616183,5.2575
,27,Vanguard S&P 500 UCITS ETF,IE00B3XXRP09,VUSA,Vanguard,Passive,Full Replication,Distributing,EUR,94.34195255,88.907202508,28188.531551,4.21961111111111
,28,iShares STOXX Europe 600 Automobiles & Parts UCITS ETF (DE),DE000A0Q4R28,EXV5,iShares,Passive,Full Replication,Distributing,EUR,80.93762485500001,92.65250309000001,292.70273682,8.03138888888889
,29,Deka MSCI World UCITS ETF,DE000ETFL508,ELFW,Deka ETF,Passive,Full Replication,Distributing,EUR,79.48740979700001,108.649310212,1184.72511911,9.76755555555555
,30,iShares MDAX UCITS ETF (DE) EUR (Acc),DE0005933923,EXS3,iShares,Passive,Full Replication,Accumulating,EUR,75.8505032,211.05300695,1404.36356573,6.23566666666667
,31,Xtrackers ShortDAX Daily Swap UCITS ETF 1C,LU0292106241,DXSN,Xtrackers,Passive,Swap-based,Accumulating,EUR,73.96811491400001,234.92561007,363.0514315029,7.30827777777778
,32,Xtrackers S&P 500 Swap UCITS ETF 1C,LU0490618542,D5BM,Xtrackers,Passive,Swap-based,Accumulating,EUR,73.69075922,71.39296633400001,6930.514341459111,4.57205555555556
,33,WisdomTree Cloud Computing UCITS ETF - USD Acc,IE00BJGWQN72,WTEJ,WisdomTree,Passive,Full Replication,Accumulating,EUR,73.65235348,29.28314656,387.8552,21.9603888888889
,34,SPDR MSCI World UCITS ETF,IE00BFY0GT14,SPPW,SPDR,Passive,Optimised,Accumulating,EUR,73.10844353399999,37.88485843900001,1380.683508294692,8.17194444444444
,35,VanEck Semiconductor UCITS ETF - USD Acc,IE00BMC38736,VVSM,VanEck,Passive,Full Replication,Accumulating,EUR,72.731564045,70.756816035,779.7097167457737,13.9206666666667
,36,Lyxor Core MSCI World (DR) UCITS ETF,LU1781541179,LCUW,Amundi,Passive,Optimised,Accumulating,EUR,67.6215345015,94.837985016,1814.323072359782,6.19177777777778
,37,Deka DAX UCITS ETF,DE000ETFL011,EL4A,Deka ETF,Passive,Full Replication,Accumulating,EUR,67.34843422,181.18965722,1101.45996372,4.49438888888889
,38,UBS ETF (LU) MSCI USA Socially Responsible UCITS ETF (USD) A-dis,LU0629460089,UIMP,UBS ETF,Passive,Full Replication,Distributing,EUR,66.469883,37.14765856,1994.39550968,8.66866666666667
,39,iShares STOXX Europe 600 Banks UCITS ETF (DE),DE000A0F5UJ7,EXV1,iShares,Passive,Full Replication,Distributing,EUR,62.252974156,209.101728678,952.92505895,9.00944444444445
,40,Xtrackers MSCI Emerging Markets UCITS ETF 1C,IE00BTJRMP35,XMME,Xtrackers,Passive,Optimised,Accumulating,EUR,59.949105213,118.541986268,5549.55650244597,7.84338888888889
,41,Invesco EQQQ Nasdaq-100 UCITS ETF Dist,IE0032077012,EQQQ,Invesco,Passive,Full Replication,Distributing,EUR,59.09844495,75.13752140000001,4388.486818001262,11.4331666666667
,42,Lyxor Core STOXX Europe 600 (DR) - UCITS ETF Acc,LU0908500753,LYP6,Amundi,Passive,Full Replication,Accumulating,EUR,59.0287823,111.34732776,5163.382820868,8.27822222222222
,43,Deka DAX (ausschuettend) UCITS ETF,DE000ETFL060,EL4F,Deka ETF,Passive,Full Replication,Distributing,EUR,57.62494065999999,78.92218290999999,869.05413973,4.095
,44,iShares Core EUR Corp Bond UCITS ETF EUR (Dist),IE00B3F81R35,EUN5,iShares,Passive,Optimised,Distributing,EUR,57.3209102,77.86852811499999,7571.43816201,7.01288888888889
,45,iShares STOXX Europe 600 Travel & Leisure UCITS ETF (DE),DE000A0H08S0,EXV9,iShares,Passive,Full Replication,Distributing,EUR,57.312086404,59.48513048,208.21942225,14.6791111111111
,46,SPDR S&P US Dividend Aristocrats UCITS ETF,IE00B6YX5D40,SPYD,SPDR,Passive,Full Replication,Distributing,EUR,56.80584292,45.79683189,3715.80882331555,9.55005555555556
,47,Xtrackers LevDAX Daily Swap UCITS ETF 1C,LU0411075376,DBPE,Xtrackers,Passive,Swap-based,Accumulating,EUR,56.77254452,90.87393813,61.5648743436,9.00538888888889
,48,iShares STOXX Europe 600 Oil & Gas UCITS ETF (DE),DE000A0H08M3,EXH1,iShares,Passive,Full Replication,Distributing,EUR,56.2939216,158.65588479,1431.65582185,7.03794444444444
,49,Xtrackers MSCI EMU UCITS ETF 1D,LU0846194776,XD5E,Xtrackers,Passive,Full Replication,Distributing,EUR,55.523769295,107.93479158,1398.0636323145,10.6186470588235
,50,iShares MSCI Europe SRI UCITS ETF EUR (Acc),IE00B52VJ196,IUSK,iShares,Passive,Optimised,Accumulating,EUR,54.47012891,85.76418242,3704.29577316,8.41783333333333
,51,iShares Core EURO STOXX 50 UCITS ETF EUR (Dist),IE0008471009,EUN2,iShares,Passive,Full Replication,Distributing,EUR,53.10526240999999,182.68210114,3879.74588156,6.56411111111111
,52,iShares S&P 500 Information Technology Sector UCITS ETF USD (Acc),IE00B3WJKG14,QDVE,iShares,Passive,Full Replication,Accumulating,EUR,53.04889917400001,69.375940286,2939.680083342401,9.78322222222222
,53,Xtrackers MSCI World Information Technology UCITS ETF 1C,IE00BM67HT60,XDWT,Xtrackers,Passive,Full Replication,Accumulating,EUR,52.09208329,87.70054894,1917.603856120026,10.8388333333333
,54,Invesco MSCI World UCITS ETF Acc,IE00B60SX394,SC0J,Invesco,Passive,Swap-based,Accumulating,EUR,51.95002642,60.791129196,3308.622159821319,6.47966666666667
,55,iShares EUR Corp Bond ESG UCITS ETF EUR (Dist),IE00BYZTVT56,OM3F,iShares,Passive,Optimised,Distributing,EUR,51.7009202872,40.6763763426,2491.7930473,7.61816666666667
,56,Amundi Index MSCI World SRI PAB UCITS ETF DR (C),LU1861134382,XAMB,Amundi,Passive,Full Replication,Accumulating,EUR,51.621635,60.11740733,2046.321594052562,9.06822222222222
,57,Amundi MSCI World UCITS ETF - EUR (C),LU1681043599,AMEW,Amundi,Passive,Swap-based,Accumulating,EUR,51.36633433,70.06295681,2173.528582799639,7.19594444444444
,58,iShares MSCI World Small Cap UCITS ETF USD (Acc),IE00BF4RFH31,IUSN,iShares,Passive,Optimised,Accumulating,EUR,51.253124549,86.744526862,2281.00010315652,15.6560555555556
,59,iShares STOXX Europe 600 Basic Resources UCITS ETF (DE),DE000A0F5UK5,EXV6,iShares,Passive,Full Replication,Distributing,EUR,51.23202546,59.42650706000001,652.17821914,11.4442777777778
,60,iShares EUR Ultrashort Bond ESG UCITS ETF EUR (Dist),IE00BJP26D89,EUED,iShares,Passive,Optimised,Distributing,EUR,51.1525886982,8.8321720208,255.01071472,11.3544444444444
,61,iShares Core MSCI Europe UCITS ETF EUR (Dist),IE00B1YZSC51,IQQY,iShares,Passive,Optimised,Distributing,EUR,51.027450635,85.38534290999999,6881.826768800001,8.40711111111111
,62,Deka MDAX UCITS ETF,DE000ETFL441,ELF1,Deka ETF,Passive,Full Replication,Accumulating,EUR,50.6715009,42.5797364,474.013296,7.46977777777778
,63,Lyxor MSCI World (LUX) UCITS ETF,LU0392494562,X010,Amundi,Passive,Swap-based,Distributing,EUR,49.718070538,69.2454303,3288.092162544636,7.86116666666667
,64,iShares MSCI World UCITS ETF USD (Dist),IE00B0M62Q58,IQQW,iShares,Passive,Optimised,Distributing,EUR,49.70020445799999,102.422684208,5334.242617122804,6.3165
,65,iShares Diversified Commodity Swap UCITS ETF (DE),DE000A0H0728,EXXY,iShares,Passive,Swap-based,Accumulating,EUR,49.626349365,105.919430355,571.81198305,23.6058333333333
,66,Xtrackers STOXX Europe 600 UCITS ETF 1C,LU0328475792,DX2X,Xtrackers,Passive,Full Replication,Accumulating,EUR,49.46349214,119.10108225,1703.204272572,7.12505555555556
,67,Xtrackers S&P 500 Equal Weight UCITS ETF 1C,IE00BLNMYC90,XDEW,Xtrackers,Passive,Full Replication,Accumulating,EUR,49.34264315999999,44.70413498,4286.41794202237,9.095
,68,iShares STOXX Global Select Dividend 100 UCITS ETF (DE),DE000A0F5UH1,ISPA,iShares,Passive,Full Replication,Distributing,EUR,49.30182552,49.83738642,1974.86541025,11.7175555555556
,69,Xtrackers MSCI World Swap UCITS ETF 1C,LU0274208692,DBXW,Xtrackers,Passive,Swap-based,Accumulating,EUR,47.961385978,53.20226820400001,3040.076001417333,6.59088888888889
,70,iShares Core MSCI Europe UCITS ETF EUR (Acc),IE00B4K48X80,EUNK,iShares,Passive,Optimised,Accumulating,EUR,47.54666539,114.68074477,5105.33396137,8.10055555555556
,71,iShares USD Treasury Bond 7-10yr UCITS ETF EUR Hedged (Dist),IE00BGPP6697,IBB1,iShares,Passive,Optimised,Distributing,EUR,47.2795382191,42.85626024800001,1129.11973688,4.68894444444444
,72,iShares Edge MSCI World Minimum Volatility UCITS ETF USD (Acc),IE00B8FHGS14,IQQ0,iShares,Passive,Optimised,Accumulating,EUR,46.66109431,73.43129701000001,3400.807491100579,10.1028333333333
,73,Vanguard FTSE All-World High Dividend Yield UCITS ETF,IE00B8GKDB10,VGWD,Vanguard,Passive,Optimised,Distributing,EUR,44.4945193,50.84492163,2496.869405,12.3629444444444
,74,iShares Edge MSCI World Momentum Factor UCITS ETF USD (Acc),IE00BP3QZ825,IS3R,iShares,Passive,Optimised,Accumulating,EUR,43.87419859000001,55.95499216,1781.475784257664,10.4337777777778
,75,iShares STOXX Europe 600 Industrial Goods & Services UCITS ETF (DE),DE000A0H08J9,EXH4,iShares,Passive,Full Replication,Distributing,EUR,43.65296374,64.88511754,330.71489243,10.8010555555556
,76,Lyxor EURO STOXX 50 (DR) UCITS ETF - Acc,FR0007054358,LYSX,Amundi,Passive,Full Replication,Accumulating,EUR,43.0574124,83.49018955,3140.9904763986,6.61633333333333
,77,Xtrackers Nikkei 225 UCITS ETF 1D,LU0839027447,XDJP,Xtrackers,Passive,Full Replication,Distributing,EUR,43.032688525,36.74184149,1237.68045954602,10.7959444444444
,78,iShares Edge MSCI World Value Factor UCITS ETF USD (Acc),IE00BP3QZB59,IS3S,iShares,Passive,Optimised,Accumulating,EUR,42.830199705,68.46264390500001,4777.55113300231,9.424
,79,iShares Core MSCI Japan IMI UCITS ETF USD (Acc),IE00B4L5YX21,EUNN,iShares,Passive,Optimised,Accumulating,EUR,42.385870289,34.888972824,3659.518800436979,7.76994444444444
,80,iShares EURO STOXX UCITS ETF (DE),DE000A0D8Q07,EXSI,iShares,Passive,Full Replication,Distributing,EUR,42.367893695,75.28692589,1995.98516421,8.34905555555556
,81,Xtrackers MSCI World Energy UCITS ETF 1C,IE00BM67HM91,XDW0,Xtrackers,Passive,Optimised,Accumulating,EUR,42.151863515,117.24587879,2379.934183011525,22.0831666666667
,82,Xtrackers II EUR Overnight Rate Swap UCITS ETF 1C,LU0290358497,DBXT,Xtrackers,Passive,Swap-based,Accumulating,EUR,41.874022314,26.17395479,916.3051812288,2.34377777777778
,83,Lyxor Bloomberg Equal-weight Commodity ex-Agriculture UCITS ETF,LU0419741177,C090,Amundi,Passive,Swap-based,Distributing,EUR,41.62594044,77.35021614,1669.009584468215,20.1677777777778
,84,iShares Edge MSCI World Quality Factor UCITS ETF USD (Acc),IE00BP3QZ601,IS3Q,iShares,Passive,Optimised,Accumulating,EUR,41.469329135,39.41610092499999,2224.450492251497,8.95116666666667
,85,Vanguard FTSE Developed World UCITS ETF,IE00BKX55T58,VGVE,Vanguard,Passive,Optimised,Distributing,EUR,41.21555926,53.53688335,1341.433798,7.93366666666667
,86,iShares Edge MSCI Europe Value Factor UCITS ETF EUR (Acc),IE00BQN1K901,CEMS,iShares,Passive,Optimised,Accumulating,EUR,41.2047627,125.169423819,3104.06174343,6.22416666666667
,87,UBS ETF (IE) MSCI ACWI Socially Responsible UCITS ETF (hedged to EUR) A-acc,IE00BDR55927,AW1R,UBS ETF,Passive,Full Replication,Accumulating,EUR,40.820645344,48.167959616,1046.31085726,14.3455555555556
,88,Vanguard S&P 500 UCITS ETF (USD) Accumulating,IE00BFMXXD54,VUAA,Vanguard,Passive,Full Replication,Accumulating,EUR,40.76249352000001,47.879015534,4443.961663,7.56766666666667
,89,iShares S&P 500 EUR Hedged UCITS ETF (Acc),IE00B3ZW0K18,IBCF,iShares,Passive,Optimised,Accumulating,EUR,40.099315524,46.827437437,4614.88611501,8.03766666666667
,90,Lyxor Daily LevDAX UCITS ETF - Acc,LU0252634307,LYY8,Amundi,Passive,Swap-based,Accumulating,EUR,39.53769398,77.84443778,137.7696776244,10.1762777777778
,91,SPDR S&P 500 UCITS ETF,IE00B6YX5C33,SPY5,SPDR,Passive,Full Replication,Distributing,EUR,39.30857675,54.65198764,5135.136733557261,4.14622222222222
,92,iShares EUR High Yield Corp Bond UCITS ETF,IE00B66F4759,EUNW,iShares,Passive,Optimised,Distributing,EUR,39.18891435,73.78410839200001,4191.80200529,13.4860555555556
,93,Lyxor MSCI World UCITS ETF - Dist,FR0010315770,LYYA,Amundi,Passive,Swap-based,Distributing,EUR,38.85238664,57.2104484,4057.148947744,7.50977777777778
,94,Deka Deutsche Boerse EUROGOV Germany Money Market UCITS ETF,DE000ETFL227,EL4W,Deka ETF,Passive,Full Replication,Distributing,EUR,38.80315489500001,80.7571126585,111.33379345,3.80733333333333
,95,iShares MSCI EM SRI UCITS ETF USD (Acc),IE00BYVJRP78,QDVS,iShares,Passive,Full Replication,Accumulating,EUR,38.797979004,60.21476159700001,3647.552864189849,16.8892777777778
,96,VanEck Global Mining UCITS ETF,IE00BDFBTQ78,WMIN,VanEck,Passive,Full Replication,Accumulating,EUR,38.79656668,47.15129003,372.4761241822065,39.4957777777778
,97,Xtrackers S&P 500 Inverse Daily Swap UCITS ETF 1C,LU0322251520,DXS3,Xtrackers,Passive,Swap-based,Accumulating,EUR,38.221580164,42.008967663,195.409661133596,5.95983333333333
,98,iShares Automation & Robotics UCITS ETF USD (Acc),IE00BYZK4552,2B76,iShares,Passive,Optimised,Accumulating,EUR,38.21930199800001,55.784294875,2821.240729143803,12.6428888888889
,99,iShares Global Water UCITS ETF USD (Dist),IE00B1TXK627,IQQQ,iShares,Passive,Full Replication,Distributing,EUR,37.62497667,47.98432656,2003.88194013748,11.7059444444444
,100,iShares EUR Ultrashort Bond UCITS ETF EUR (Dist),IE00BCRY6557,IS3M,iShares,Passive,Optimised,Distributing,EUR,37.19118449800001,60.042189304,3533.05093011,4.43
,101,iShares MSCI USA ESG Enhanced UCITS ETF USD (Acc),IE00BHZPJ908,EDMU,iShares,Passive,Optimised,Accumulating,EUR,36.770815614,37.541214618,3643.44087033017,10.117
,102,Xtrackers II Eurozone Government Bond UCITS ETF 1C,LU0290355717,DBXN,Xtrackers,Passive,Optimised,Accumulating,EUR,36.48028197,35.60257217,1675.4988061918,6.23622222222222
,103,iShares Edge MSCI USA Value Factor UCITS ETF USD (Acc),IE00BD1F4M44,QDVI,iShares,Passive,Optimised,Accumulating,EUR,36.052957794,38.067294924,3525.489754518454,10.5051666666667
,104,iShares Nasdaq-100 UCITS ETF EUR Hedged (Acc),IE00BYVQ9F29,NQSE,iShares,Passive,Full Replication,Accumulating,EUR,36.044462585,50.457866214,208.81045711,15.7527222222222
,105,Xtrackers MSCI USA ESG UCITS ETF,IE00BFMNPS42,XZMU,Xtrackers,Passive,Full Replication,Accumulating,EUR,35.813620095,21.750998315,4512.49905993394,12.9113333333333
,106,iShares Core EUR Govt Bond UCITS ETF EUR (Dist),IE00B4WXJJ64,EUNH,iShares,Passive,Optimised,Distributing,EUR,35.583311295,81.379647175,3930.9344215,5.96672222222222
,107,iShares Gold Producers UCITS ETF USD (Acc),IE00B6R52036,IS0E,iShares,Passive,Full Replication,Accumulating,EUR,35.393475486,56.685893158,2015.256217608779,35.4704444444444
,108,iShares TecDAX UCITS ETF (DE) EUR (Acc),DE0005933972,EXS2,iShares,Passive,Full Replication,Accumulating,EUR,34.634941385,67.364532765,806.03697058,9.53333333333333
,109,Xtrackers MSCI World Health Care UCITS ETF 1C,IE00BM67HK77,XDWH,Xtrackers,Passive,Optimised,Accumulating,EUR,34.60143555,45.15830606,1856.467417142877,10.3009444444444
,110,L&G DAX Daily 2x Short UCITS ETF,IE00B4QNHZ41,DES2,L&G ETF,Passive,Swap-based,Accumulating,EUR,34.0206801356,53.7915441025,48.99548540999999,19.243
,111,iShares EUR Inflation Linked Govt Bond UCITS ETF EUR (Acc),IE00B0M62X26,IBCI,iShares,Passive,Optimised,Accumulating,EUR,33.91689853,70.85969639,2484.49297283,12.2193333333333
,112,Xtrackers MSCI World ESG UCITS ETF,IE00BZ02LR44,XZW0,Xtrackers,Passive,Optimised,Accumulating,EUR,33.632495495,43.22290535499999,2127.935047953181,8.56294444444445
,113,L&G Cyber Security UCITS ETF,IE00BYPLS672,USPY,L&G ETF,Passive,Full Replication,Accumulating,EUR,33.17428819,46.026809763,2785.3990176225,26.4583333333333
,114,Xtrackers S&P 500 2x Leveraged Daily Swap UCITS ETF 1C,LU0411078552,DBPG,Xtrackers,Passive,Swap-based,Accumulating,EUR,32.90330162,36.77230382,198.656218689639,9.36788888888889
,115,VanEck Global Real Estate UCITS ETF,NL0009690239,TRET,VanEck,Passive,Full Replication,Distributing,EUR,31.99286245,19.020605885,496.82927073,15.5353333333333
,116,iShares MSCI China A UCITS ETF USD (Acc),IE00BQT3WG13,36BZ,iShares,Passive,Optimised,Accumulating,EUR,31.857866997,74.987098976,1739.180033716417,15.9488888888889
,117,UBS ETF (LU) MSCI EMU Socially Responsible UCITS ETF (EUR) A-dis,LU0629460675,UIMR,UBS ETF,Passive,Full Replication,Distributing,EUR,31.5259921,54.93396689,1025.89731074,7.96316666666667
,118,iShares Dow Jones Global Sustainability Screened UCITS ETF USD (Acc),IE00B57X3V84,IUSL,iShares,Passive,Full Replication,Accumulating,EUR,31.50084082,29.13148001,680.851516779586,10.8718888888889
,119,iShares MSCI USA ESG Screened UCITS ETF USD (Acc),IE00BFNM3G45,SGAS,iShares,Passive,Optimised,Accumulating,EUR,31.465896118,24.582348184,3780.709651541393,8.67533333333333
,120,Vanguard FTSE Japan UCITS ETF,IE00B95PGT31,VJPN,Vanguard,Passive,Full Replication,Distributing,EUR,30.919476795,28.857951285,1561.607591,9.51272222222222
,121,iShares EUR Corp Bond 0-3yr ESG UCITS ETF,IE00BYZTVV78,QDVL,iShares,Passive,Optimised,Distributing,EUR,30.9190934457,46.4843999959,2441.28933613,4.42172222222222
,122,HSBC S&P 500 UCITS ETF,IE00B5KQNG97,H4ZF,HSBC ETF,Passive,Full Replication,Distributing,EUR,30.758744514,34.460181313,4500.314909,8.11438888888889
,123,iShares S&P 500 Energy Sector UCITS ETF USD (Acc),IE00B42NKQ00,QDVF,iShares,Passive,Full Replication,Accumulating,EUR,30.649563275,61.656187194,1119.923207422187,25.4716111111111
,124,Xtrackers MSCI World Value UCITS ETF 1C,IE00BL25JM42,XDEV,Xtrackers,Passive,Optimised,Accumulating,EUR,30.180640655,43.07526147999999,1253.2858323909,9.21344444444444
,125,iShares Diversified Commodity Swap UCITS ETF,IE00BDFL4P12,SXRS,iShares,Passive,Swap-based,Accumulating,EUR,29.863973204,90.390515804,2713.630058982208,14.2873888888889
,126,Xtrackers MSCI World Consumer Staples UCITS ETF 1C,IE00BM67HN09,XDWS,Xtrackers,Passive,Optimised,Accumulating,EUR,29.73219639,29.573478345,663.847354093524,11.4257222222222
,127,iShares S&P 500 Health Care Sector UCITS ETF USD (Acc),IE00B43HR379,QDVG,iShares,Passive,Full Replication,Accumulating,EUR,29.671538577,22.529221945,1799.776284287599,11.119
,128,iShares eb.rexx Government Germany 0-1yr UCITS ETF (DE) EUR (Dist),DE000A0Q4RZ9,EXVM,iShares,Passive,Optimised,Distributing,EUR,29.348582363,149.5948470915,621.08213143,1.72411111111111
,129,iShares MSCI World ESG Enhanced UCITS ETF USD (Acc),IE00BHZPJ569,EDMW,iShares,Passive,Optimised,Accumulating,EUR,29.289980825,32.904478038,2344.788316876209,10.0902777777778
,130,iShares Core MSCI Pacific ex-Japan UCITS ETF USD (Acc),IE00B52MJY50,SXR1,iShares,Passive,Full Replication,Accumulating,EUR,28.97093914,38.13096664,2882.931034695531,11.2007222222222
,131,iShares S&P 500 Financials Sector UCITS ETF USD (Acc),IE00B4JNQZ49,QDVH,iShares,Passive,Full Replication,Accumulating,EUR,28.892069402,37.210353674,1554.162192051725,16.1153333333333
,132,Lyxor MSCI New Energy ESG Filtered (DR) UCITS ETF - Dist,FR0010524777,LYM9,Amundi,Passive,Full Replication,Distributing,EUR,28.74331522,57.76431754,1353.547990509,23.0578333333333
,133,Xtrackers MSCI World Materials UCITS ETF 1C,IE00BM67HS53,XDWM,Xtrackers,Passive,Optimised,Accumulating,EUR,28.39048129,62.634931295,547.793076340989,14.2502777777778
,134,UBS ETF (LU) MSCI Pacific Socially Responsible UCITS ETF (USD) A-dis,LU0629460832,UIMT,UBS ETF,Passive,Full Replication,Distributing,EUR,28.29547839,18.83905214,979.8090515900001,11.5145555555556
,135,Lyxor Core DAX (DR) UCITS ETF,LU0378438732,C001,Amundi,Passive,Full Replication,Distributing,EUR,27.75611252,93.80862618,909.1295833099999,8.15961111111111
,136,VanEck Gold Miners UCITS ETF,IE00BQQP9F84,G2X,VanEck,Passive,Full Replication,Accumulating,EUR,27.57289112,47.971906115,815.1711714550994,27.6339444444444
,137,Amundi ETF Leveraged MSCI USA Daily UCITS ETF - EUR (C/D),FR0010755611,18MF,Amundi,Passive,Swap-based,Accumulating,EUR,27.2647135,35.469109,349.9979646099975,11.2678888888889
,138,Xtrackers MSCI USA UCITS ETF 1C,IE00BJ0KDR00,XD9U,Xtrackers,Passive,Full Replication,Accumulating,EUR,26.640984325,60.29718999,5439.111210024567,9.77216666666667
,139,Xtrackers MSCI AC World ESG Screened UCITS ETF 1C,IE00BGHQ0G80,XMAW,Xtrackers,Passive,Optimised,Accumulating,EUR,26.44052096,58.51478365,1323.80703,12.74
,140,UBS ETF (LU) MSCI World Socially Responsible UCITS ETF (USD) A-acc,LU0950674332,SEAC,UBS ETF,Passive,Full Replication,Accumulating,EUR,26.076597545,40.096445605,797.4410910299999,10.2178333333333
