Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
,40,iShares Edge MSCI World Momentum Factor UCITS ETF USD (Acc),IE00BP3QZ825,IS3R,iShares,Passive,Optimised,Accumulating,EUR,56.47104046,34.75237339,1602.11,11.4295714285714
,41,Xtrackers MSCI World Health Care UCITS ETF 1C,IE00BM67HK77,XDWH,Xtrackers,Passive,Optimised,Accumulating,EUR,56.16946401,36.06084734,1900.9299,12.8266666666667
,42,Lyxor MSCI World (LUX) UCITS ETF,LU0392494562,X010,Amundi,Passive,Swap-based,Distributing,EUR,55.394186936,69.66490872,3348.4212,9.34976190476191
,43,L&G DAX Daily 2x Short UCITS ETF,IE00B4QNHZ41,DES2,L&G ETF,Passive,Swap-based,Accumulating,EUR,55.0034523025,53.8541741094,38.0199,10.6786666666667
,44,iShares Core EUR Corp Bond UCITS ETF EUR (Dist),IE00B3F81R35,EUN5,iShares,Passive,Optimised,Distributing,EUR,54.552276205,40.99736042,7702.8945,15.9449523809524
,45,iShares USD Treasury Bond 7-10yr UCITS ETF EUR Hedged (Dist),IE00BGPP6697,IBB1,iShares,Passive,Optimised,Distributing,EUR,54.4767304335,29.1558418186,2029.2183,9.47280952380952
,46,VanEck Global Real Estate UCITS ETF,NL0009690239,TRET,VanEck,Passive,Full Replication,Distributing,EUR,54.25240797999999,83.14105361,354.6408,24.2983333333333
,47,Xtrackers MSCI World Swap UCITS ETF 1C,LU0274208692,DBXW,Xtrackers,Passive,Swap-based,Accumulating,EUR,53.37882946,51.64887615,3271.5329,10.2020476190476
,48,SPDR MSCI EM Asia UCITS ETF,IE00B466KX20,SPYA,SPDR,Passive,Optimised,Accumulating,EUR,52.3106914,35.33086945,996.1501,26.313619047619
,49,Xtrackers MSCI USA ESG UCITS ETF,IE00BFMNPS42,XZMU,Xtrackers,Passive,Full Replication,Accumulating,EUR,52.21830165,24.33253283,5288.7215,10.6184761904762
,50,Xtrackers S&P 500 Equal Weight UCITS ETF 1C,IE00BLNMYC90,XDEW,Xtrackers,Passive,Full Replication,Accumulating,EUR,49.79417049,24.99864098,3469.8359,9.77280952380952
,51,Amundi Index MSCI World SRI PAB UCITS ETF DR (C),LU1861134382,XAMB,Amundi,Passive,Full Replication,Accumulating,EUR,48.8415104,59.0057118,2249.3303,9.10723809523809
,52,iShares S&P 500 EUR Hedged UCITS ETF (Acc),IE00B3ZW0K18,IBCF,iShares,Passive,Optimised,Accumulating,EUR,48.790449026,53.23745381400001,4707.7537,12.3498571428571
,53,Xtrackers STOXX Europe 600 UCITS ETF 1C,LU0328475792,DX2X,Xtrackers,Passive,Full Replication,Accumulating,EUR,48.13028575,57.98895485,1526.4629,8.61761904761905
,54,iShares Edge MSCI World Minimum Volatility UCITS ETF USD (Acc),IE00B8FHGS14,IQQ0,iShares,Passive,Optimised,Accumulating,EUR,46.59252734,49.11852737,3996.376,11.878
,55,iShares EUR Corp Bond 1-5yr UCITS ETF EUR (Dist),IE00B4L60045,EUNT,iShares,Passive,Optimised,Distributing,EUR,46.375094545,34.97897505,3631.9408,12.2554285714286
,56,iShares Core MSCI Europe UCITS ETF EUR (Acc),IE00B4K48X80,EUNK,iShares,Passive,Optimised,Accumulating,EUR,45.99242032,57.13449607,5370.6769,7.56214285714286
,57,Vanguard S&P 500 UCITS ETF,IE00B3XXRP09,VUSA,Vanguard,Passive,Full Replication,Distributing,EUR,45.271462646,75.041727374,29446.5229,6.56652380952381
,58,iShares STOXX Global Select Dividend 100 UCITS ETF (DE),DE000A0F5UH1,ISPA,iShares,Passive,Full Replication,Distributing,EUR,44.935427375,66.21469781,1945.6386,17.7519047619048
,59,iShares EURO STOXX UCITS ETF (DE),DE000A0D8Q07,EXSI,iShares,Passive,Full Replication,Distributing,EUR,44.931679245,152.53035675,2229.4112,8.52352380952381
,60,Lyxor Core MSCI World (DR) UCITS ETF,LU1781541179,LCUW,Amundi,Passive,Optimised,Accumulating,EUR,44.611051646,57.5729838445,1953.405,9.34914285714286
,61,iShares MSCI China A UCITS ETF USD (Acc),IE00BQT3WG13,36BZ,iShares,Passive,Optimised,Accumulating,EUR,42.12536194,50.304551,2540.2739,20.2180476190476
,62,Xtrackers CSI300 Swap UCITS ETF 1C,LU0779800910,XCHA,Xtrackers,Passive,Swap-based,Accumulating,EUR,42.047145202,58.569318838,2152.6786,23.1350952380952
,63,Lyxor Euro Overnight Return UCITS ETF - Acc,FR0010510800,L8I3,Amundi,Passive,Swap-based,Accumulating,EUR,41.964857521,18.621443886,790.699,2.24614285714286
,64,Lyxor Core STOXX Europe 600 (DR) - UCITS ETF Acc,LU0908500753,LYP6,Amundi,Passive,Full Replication,Accumulating,EUR,41.48240422,38.19333428,4817.9497,9.28314285714286
,65,Xtrackers LevDAX Daily Swap UCITS ETF 1C,LU0411075376,DBPE,Xtrackers,Passive,Swap-based,Accumulating,EUR,41.44484575,52.68753356000001,66.4632,8.74528571428571
,66,iShares STOXX Europe 600 Basic Resources UCITS ETF (DE),DE000A0F5UK5,EXV6,iShares,Passive,Full Replication,Distributing,EUR,40.95201588,53.40840229,594.785,10.7570952380952
,67,VanEck Semiconductor UCITS ETF - USD Acc,IE00BMC38736,VVSM,VanEck,Passive,Full Replication,Accumulating,EUR,40.12232146100001,39.895260891,753.7275,21.8943333333333
,68,iShares S&P 500 Information Technology Sector UCITS ETF USD (Acc),IE00B3WJKG14,QDVE,iShares,Passive,Full Replication,Accumulating,EUR,39.75249685,40.586424218,3059.2487,12.0527142857143
,69,Lyxor Daily LevDAX UCITS ETF - Acc,LU0252634307,LYY8,Amundi,Passive,Swap-based,Accumulating,EUR,39.45148952,34.99590683,132.4164,12.5868571428571
,70,iShares MSCI World Small Cap UCITS ETF USD (Acc),IE00BF4RFH31,IUSN,iShares,Passive,Optimised,Accumulating,EUR,39.252937956,41.158258285,2276.7225,16.7004761904762
,71,Xtrackers MSCI World UCITS ETF 1D,IE00BK1PV551,XDWL,Xtrackers,Passive,Optimised,Distributing,EUR,38.967922332,28.454230966,1149.2279,8.08338095238095
,72,iShares Diversified Commodity Swap UCITS ETF (DE),DE000A0H0728,EXXY,iShares,Passive,Swap-based,Accumulating,EUR,38.76340672,65.33115879500001,447.0824,27.520619047619
,73,Lyxor EURO STOXX 50 (DR) UCITS ETF - Acc,FR0007054358,LYSX,Amundi,Passive,Full Replication,Accumulating,EUR,38.134303605,53.43519425500001,2863.8172,6.26719047619048
,74,UBS ETF (LU) MSCI USA Socially Responsible UCITS ETF (USD) A-dis,LU0629460089,UIMP,UBS ETF,Passive,Full Replication,Distributing,EUR,38.03857984,43.9483015,1839.7544,10.4948095238095
,75,Vanguard FTSE All-World High Dividend Yield UCITS ETF,IE00B8GKDB10,VGWD,Vanguard,Passive,Optimised,Distributing,EUR,37.79904423,47.16584893,2745.3129,19.62
,76,iShares Core EURO STOXX 50 UCITS ETF EUR (Dist),IE0008471009,EUN2,iShares,Passive,Full Replication,Distributing,EUR,37.06833667,55.44974336,3734.5984,5.54680952380952
,77,Amundi Prime Euro Corporates UCITS ETF DR - EUR (D),LU1931975079,PR1C,Amundi,Passive,Full Replication,Distributing,EUR,36.565041047,19.177125278,1226.7474,19.7160952380952
,78,Amundi Index MSCI Europe SRI PAB UCITS ETF DR (C),LU1861137484,MIVB,Amundi,Passive,Full Replication,Accumulating,EUR,36.34695087,23.9737756,2373.6265,8.18328571428571
,79,iShares USD Treasury Bond 1-3yr UCITS ETF USD (Dist),IE00B14X4S71,IUSU,iShares,Passive,Optimised,Distributing,EUR,35.354191215,22.74698663,3947.1801,5.82709523809524
,80,iShares MSCI USA ESG Enhanced UCITS ETF USD (Acc),IE00BHZPJ908,EDMU,iShares,Passive,Optimised,Accumulating,EUR,35.285352039,24.978630451,4403.8073,10.9188095238095
,81,iShares Italy Govt Bond UCITS ETF EUR (Dist),IE00B7LW6Y90,IS0M,iShares,Passive,Optimised,Distributing,EUR,34.76536202,24.9111998,1283.9977,12.8524285714286
,82,iShares Core FTSE 100 UCITS ETF GBP (Dist),IE0005042456,IUSZ,iShares,Passive,Full Replication,Distributing,EUR,34.564787319,19.453325912,12649.0003,5.79947619047619
,83,iShares EUR High Yield Corp Bond UCITS ETF,IE00B66F4759,EUNW,iShares,Passive,Optimised,Distributing,EUR,34.45602313000001,51.373304566,3954.3662,27.802
,84,SPDR MSCI ACWI UCITS ETF,IE00B44Z5B48,SPYY,SPDR,Passive,Optimised,Accumulating,EUR,34.30356188,26.90789108,2176.0394,9.2582380952381
,85,Deka Deutsche Boerse EUROGOV Germany Money Market UCITS ETF,DE000ETFL227,EL4W,Deka ETF,Passive,Full Replication,Distributing,EUR,33.802023141,73.69095997550001,182.9594,10.6355714285714
,86,UBS ETF (IE) MSCI USA Value UCITS ETF (USD) A-dis,IE00B78JSG98,UBU5,UBS ETF,Passive,Full Replication,Distributing,EUR,33.56335873,30.16363787,979.6283,16.9675714285714
,87,Xtrackers MSCI USA UCITS ETF 1C,IE00BJ0KDR00,XD9U,Xtrackers,Passive,Full Replication,Accumulating,EUR,33.39414366,49.045688194,5577.5805,9.11147619047619
,88,iShares Core EUR Govt Bond UCITS ETF EUR (Dist),IE00B4WXJJ64,EUNH,iShares,Passive,Optimised,Distributing,EUR,33.335970325,52.87540777,4030.706,10.2667142857143
,89,Xtrackers S&P 500 Inverse Daily Swap UCITS ETF 1C,LU0322251520,DXS3,Xtrackers,Passive,Swap-based,Accumulating,EUR,33.294796925,52.518654184,179.628,7.0582380952381
,90,Xtrackers MSCI World Energy UCITS ETF 1C,IE00BM67HM91,XDW0,Xtrackers,Passive,Optimised,Accumulating,EUR,32.6358343,56.30369491,1645.8188,29.4937142857143
,91,iShares USD Treasury Bond 20+yr UCITS ETF USD (Dist),IE00BSKRJZ44,IS04,iShares,Passive,Optimised,Distributing,EUR,32.4867987458,24.7472334286,1569.3189,14.7938095238095
,92,iShares MSCI AC Far East ex-Japan UCITS ETF USD (Dist),IE00B0M63730,IQQF,iShares,Passive,Full Replication,Distributing,EUR,32.427920915,12.629716215,1280.9434,17.0600476190476
,93,iShares STOXX Europe 600 Health Care UCITS ETF (DE),DE000A0Q4R36,EXV4,iShares,Passive,Full Replication,Distributing,EUR,32.3520311,31.6843205,865.2993,9.62509523809524
,94,HSBC S&P 500 UCITS ETF,IE00B5KQNG97,H4ZF,HSBC ETF,Passive,Full Replication,Distributing,EUR,32.173178663,19.643052435,4701.7181,9.28119047619048
,95,iShares Edge MSCI World Value Factor UCITS ETF USD (Acc),IE00BP3QZB59,IS3S,iShares,Passive,Optimised,Accumulating,EUR,32.071810635,41.269942955,4254.2208,11.439
,96,iShares Core MSCI Japan IMI UCITS ETF USD (Acc),IE00B4L5YX21,EUNN,iShares,Passive,Optimised,Accumulating,EUR,31.785386232,35.593344604,3669.7423,9.11733333333333
,97,iShares EUR Corp Bond ex-Financials 1-5yr ESG UCITS ETF EUR (Dist),IE00B4L5ZY03,EUNS,iShares,Passive,Optimised,Distributing,EUR,31.697819535,19.53420827,1322.2977,17.7392857142857
,98,Deka MSCI World Climate Change ESG UCITS ETF,DE000ETFL581,D6RP,Deka ETF,Passive,Full Replication,Distributing,EUR,31.62928653,21.89386018,431.997,16.8442380952381
,99,Xtrackers EURO STOXX 50 UCITS ETF 1D,LU0274211217,DBXE,Xtrackers,Passive,Full Replication,Distributing,EUR,31.535487325,46.520452195,2321.9637,7.06490476190476
,100,Vanguard FTSE North America UCITS ETF,IE00BKX55R35,VNRT,Vanguard,Passive,Full Replication,Distributing,EUR,31.30622078,17.48029671,1717.3943,14.4895238095238
,101,Amundi Prime Euro Govies UCITS ETF DR - EUR (C),LU2089238898,PRAR,Amundi,Passive,Full Replication,Accumulating,EUR,31.2771820295,4.40459928,302.8688,29.2551904761905
,102,Xtrackers MSCI Emerging Markets UCITS ETF 1C,IE00BTJRMP35,XMME,Xtrackers,Passive,Optimised,Accumulating,EUR,30.861508233,43.689045172,4502.75,13.4824285714286
,103,Vanguard FTSE Developed World UCITS ETF,IE00BKX55T58,VGVE,Vanguard,Passive,Optimised,Distributing,EUR,30.54228306,35.55911177,1440.5502,7.52814285714286
,104,Lyxor MSCI World UCITS ETF - Dist,FR0010315770,LYYA,Amundi,Passive,Swap-based,Distributing,EUR,30.53371965,31.83034438,4060.6559,9.81309523809524
,105,UBS ETF (IE) MSCI ACWI Socially Responsible UCITS ETF (hedged to EUR) A-acc,IE00BDR55927,AW1R,UBS ETF,Passive,Full Replication,Accumulating,EUR,30.509085178,23.532214776,1015.9467,16.266
,106,Xtrackers II EUR Overnight Rate Swap UCITS ETF 1C,LU0290358497,DBXT,Xtrackers,Passive,Swap-based,Accumulating,EUR,30.442064087,22.795519838,1100.596,2.25885714285714
,107,iShares EUR Corp Bond 0-3yr ESG UCITS ETF,IE00BYZTVV78,QDVL,iShares,Passive,Optimised,Distributing,EUR,30.3949845731,64.4313417821,2508.7875,11.9982857142857
,108,Xtrackers II Eurozone Government Bond Short Daily Swap UCITS ETF 1C,LU0321463258,DXSV,Xtrackers,Passive,Swap-based,Accumulating,EUR,29.761411556,12.196432382,70.0784,45.4477619047619
,109,iShares Core MSCI Europe UCITS ETF EUR (Dist),IE00B1YZSC51,IQQY,iShares,Passive,Optimised,Distributing,EUR,29.61606719,21.138360985,6664.6383,7.34757142857143
,110,Xtrackers MSCI World Information Technology UCITS ETF 1C,IE00BM67HT60,XDWT,Xtrackers,Passive,Full Replication,Accumulating,EUR,29.562192855,37.458784205,1926.2026,14.2561904761905
,111,UBS ETF (LU) MSCI EMU Socially Responsible UCITS ETF (EUR) A-dis,LU0629460675,UIMR,UBS ETF,Passive,Full Replication,Distributing,EUR,29.36193331,40.12971703,983.1702,9.71728571428572
,112,iShares Automation & Robotics UCITS ETF USD (Acc),IE00BYZK4552,2B76,iShares,Passive,Optimised,Accumulating,EUR,29.050704148,34.09818196,2811.6136,15.4948095238095
,113,iShares MSCI Europe SRI UCITS ETF EUR (Acc),IE00B52VJ196,IUSK,iShares,Passive,Optimised,Accumulating,EUR,28.89556015,36.70088429,3514.0951,10.7124285714286
,114,Invesco MSCI World UCITS ETF Acc,IE00B60SX394,SC0J,Invesco,Passive,Swap-based,Accumulating,EUR,28.571236584,56.95561023,3280.2932,8.57980952380952
,115,iShares STOXX Europe 600 Automobiles & Parts UCITS ETF (DE),DE000A0Q4R28,EXV5,iShares,Passive,Full Replication,Distributing,EUR,28.542396825,20.836300955,166.5331,9.18547619047619
,116,SPDR S&P US Dividend Aristocrats UCITS ETF,IE00B6YX5D40,SPYD,SPDR,Passive,Full Replication,Distributing,EUR,28.24850044,37.85044067,4377.8507,10.2850952380952
,117,Xtrackers MSCI China UCITS ETF 1C,LU0514695690,XCS6,Xtrackers,Passive,Full Replication,Accumulating,EUR,28.214148282,39.872336034,1740.5556,17.8210476190476
,118,iShares Gold Producers UCITS ETF USD (Acc),IE00B6R52036,IS0E,iShares,Passive,Full Replication,Accumulating,EUR,27.90213291,15.778376878,1475.734,53.8683333333333
,119,Invesco EURO STOXX Optimised Banks UCITS ETF Acc,IE00B3Q19T94,S7XE,Invesco,Passive,Swap-based,Accumulating,EUR,27.411246485,23.31897927,178.4698,13.3572380952381
,120,L&G DAX Daily 2x Long UCITS ETF,IE00B4QNHH68,DEL2,L&G ETF,Passive,Swap-based,Accumulating,EUR,27.1890752,16.60036095,33.222,10.8728571428571
,121,iShares EUR Corp Bond ESG UCITS ETF EUR (Dist),IE00BYZTVT56,OM3F,iShares,Passive,Optimised,Distributing,EUR,27.0252168112,36.958160424,2637.4204,15.7918571428571
,122,Xtrackers S&P 500 Swap UCITS ETF 1C,LU0490618542,D5BM,Xtrackers,Passive,Swap-based,Accumulating,EUR,26.944150294,41.385042508,6466.0472,7.12919047619048
,123,Xtrackers MSCI World ESG UCITS ETF,IE00BZ02LR44,XZW0,Xtrackers,Passive,Optimised,Accumulating,EUR,26.907500595,31.009976655,2260.2541,10.1728095238095
,124,Amundi MSCI World UCITS ETF - EUR (C),LU1681043599,AMEW,Amundi,Passive,Swap-based,Accumulating,EUR,26.74617876,33.32436861,2205.1558,10.6280476190476
,125,Amundi MSCI EM Asia UCITS ETF - EUR (C),LU1681044480,AMEA,Amundi,Passive,Swap-based,Accumulating,EUR,26.57287895,17.580332645,1278.8857,14.9992380952381
,126,Lyxor Core DAX (DR) UCITS ETF,LU0378438732,C001,Amundi,Passive,Full Replication,Distributing,EUR,26.54407524,27.3311417,928.9926,12.9744285714286
,127,iShares Global Water UCITS ETF USD (Dist),IE00B1TXK627,IQQQ,iShares,Passive,Full Replication,Distributing,EUR,26.412175365,28.257959235,2021.6621,14.28
,128,VanEck Gold Miners UCITS ETF,IE00BQQP9F84,G2X,VanEck,Passive,Full Replication,Accumulating,EUR,26.35336108,21.106406375,654.632,37.0978571428571
,129,SPDR MSCI World UCITS ETF,IE00BFY0GT14,SPPW,SPDR,Passive,Optimised,Accumulating,EUR,26.347079128,26.050394026,1530.6167,10.2480952380952
,130,iShares Edge MSCI Europe Value Factor UCITS ETF EUR (Acc),IE00BQN1K901,CEMS,iShares,Passive,Optimised,Accumulating,EUR,26.165663445,71.15740567399999,2776.27,8.53019047619047
,131,BNP Paribas Easy MSCI USA SRI S-Series PAB 5% Capped UCITS ETF,LU1291103338,EKLD,EasyETF,Passive,Full Replication,Accumulating,USD,26.0184284337225,14.0428490718301,541.377,14.5428571428571
,132,iShares S&P 500 Health Care Sector UCITS ETF USD (Acc),IE00B43HR379,QDVG,iShares,Passive,Full Replication,Accumulating,EUR,25.907403804,19.891843754,2142.9198,13.3635714285714
,133,iShares EUR Inflation Linked Govt Bond UCITS ETF EUR (Acc),IE00B0M62X26,IBCI,iShares,Passive,Optimised,Accumulating,EUR,25.56445206,35.11531653,1900.4636,21.7917142857143
,134,iShares Edge MSCI USA Value Factor UCITS ETF USD (Acc),IE00BD1F4M44,QDVI,iShares,Passive,Optimised,Accumulating,EUR,25.319591037,24.483744374,3075.8189,12.1597619047619
,135,iShares MSCI Europe ESG Screened UCITS ETF EUR (Acc),IE00BFNM3D14,SLMC,iShares,Passive,Optimised,Accumulating,EUR,24.936900762,30.820562956,1634.0468,10.0194761904762
,136,Lyxor DAX (DR) UCITS ETF - Acc,LU0252633754,LYY7,Amundi,Passive,Full Replication,Accumulating,EUR,24.85077318,21.11483504,557.1573,5.843
,137,Vanguard S&P 500 UCITS ETF (USD) Accumulating,IE00BFMXXD54,VUAA,Vanguard,Passive,Full Replication,Accumulating,EUR,24.846139092,31.797397886,4863.854,9.10357142857143
,138,Lyxor EUR 2-10Y Inflation Expectations UCITS ETF - Acc,LU1390062245,EUIN,Amundi,Passive,Swap-based,Accumulating,EUR,24.7155396,11.143512685,1837.3714,25.1527619047619
,139,Xtrackers MSCI World Value UCITS ETF 1C,IE00BL25JM42,XDEV,Xtrackers,Passive,Optimised,Accumulating,EUR,24.691939285,21.32914096,1477.7862,12.9286666666667
,140,iShares MSCI EM SRI UCITS ETF USD (Acc),IE00BYVJRP78,QDVS,iShares,Passive,Full Replication,Accumulating,EUR,24.537687391,46.60362707500001,3591.1299,20.2938095238095
,141,iShares S&P 500 Energy Sector UCITS ETF USD (Acc),IE00B42NKQ00,QDVF,iShares,Passive,Full Replication,Accumulating,EUR,24.533191583,50.649180496,1349.766,31.8144285714286
,142,Xtrackers MSCI World Materials UCITS ETF 1C,IE00BM67HS53,XDWM,Xtrackers,Passive,Optimised,Accumulating,EUR,24.25336971,15.4095344,336.5587,15.4751428571429
